1	403
1	635
1	915
1	937
1	958
2	398
2	449
2	756
2	871
2	910
3	683
3	865
3	868
3	985
3	986
4	776
4	904
4	917
4	980
4	987
5	500
5	616
5	723
5	861
5	885
6	700
6	761
6	822
6	978
6	985
7	93
7	632
7	852
7	922
7	933
8	182
8	431
8	533
8	683
8	760
9	14
9	15
9	497
9	896
9	955
10	579
10	810
10	854
10	884
10	957
11	840
11	844
11	884
11	930
11	985
12	641
12	651
12	679
12	874
12	934
13	489
13	736
13	909
13	940
13	982
14	9
14	310
14	892
14	927
14	935
15	9
15	403
15	579
15	872
15	958
16	87
16	223
16	315
16	505
16	706
17	491
17	572
17	613
17	798
17	996
18	231
18	379
18	423
18	502
18	561
19	536
19	598
19	639
19	720
19	723
20	65
20	315
20	356
20	464
20	505
21	612
21	788
21	887
21	983
21	1000
22	184
22	687
22	777
22	804
22	901
23	219
23	798
23	940
23	946
23	996
24	387
24	523
24	749
24	913
24	945
25	699
25	874
25	922
25	933
25	934
26	401
26	559
26	699
26	924
26	990
27	364
27	639
27	643
27	955
27	987
28	813
28	834
28	907
28	929
28	978
29	88
29	494
29	809
29	963
29	985
30	130
30	725
30	937
30	958
30	967
31	185
31	432
31	831
31	983
31	1000
32	47
32	54
32	98
32	807
32	992
33	258
33	481
33	737
33	878
33	998
34	817
34	826
34	880
34	952
34	959
35	902
35	927
35	935
35	992
35	999
36	354
36	563
36	629
36	760
36	993
37	332
37	554
37	559
37	879
37	911
38	313
38	476
38	712
38	886
38	944
39	502
39	730
39	892
39	968
39	992
40	324
40	592
40	662
40	734
40	892
41	488
41	743
41	850
41	895
41	993
42	510
42	621
42	890
42	948
42	962
43	192
43	460
43	718
43	749
43	908
44	841
44	852
44	874
44	922
44	934
45	801
45	855
45	921
45	960
45	974
46	532
46	611
46	836
46	856
46	997
47	32
47	139
47	804
47	911
47	997
48	719
48	767
48	805
48	828
48	1000
49	305
49	391
49	435
49	899
49	993
50	431
50	909
50	918
50	946
50	959
51	382
51	550
51	734
51	775
51	853
52	569
52	661
52	878
52	978
52	998
53	114
53	411
53	423
53	586
53	839
54	32
54	157
54	302
54	359
54	973
55	393
55	734
55	771
55	906
55	978
56	441
56	500
56	641
56	780
56	827
57	161
57	171
57	640
57	963
57	985
58	79
58	325
58	440
58	553
58	744
59	561
59	830
59	915
59	921
59	974
60	180
60	360
60	553
60	879
60	911
61	91
61	426
61	646
61	893
61	979
62	334
62	536
62	861
62	944
62	987
63	341
63	365
63	632
63	886
63	901
64	182
64	520
64	629
64	760
64	842
65	20
65	684
65	809
65	892
65	931
66	94
66	371
66	434
66	552
66	810
67	486
67	590
67	767
67	805
67	828
68	377
68	802
68	875
68	913
68	945
69	653
69	723
69	861
69	904
69	991
70	386
70	707
70	782
70	838
70	862
71	227
71	322
71	585
71	806
71	997
72	248
72	355
72	481
72	644
72	702
73	116
73	455
73	646
73	928
73	931
74	807
74	894
74	905
74	989
74	992
75	710
75	816
75	850
75	871
75	947
76	328
76	338
76	810
76	902
76	960
77	348
77	687
77	771
77	847
77	904
78	528
78	740
78	761
78	836
78	856
79	58
79	110
79	196
79	657
79	834
80	421
80	829
80	843
80	852
80	996
81	484
81	730
81	751
81	776
81	821
82	243
82	738
82	857
82	896
82	978
83	364
83	794
83	841
83	941
83	998
84	358
84	446
84	448
84	708
84	853
85	668
85	730
85	751
85	821
85	857
86	445
86	490
86	767
86	805
86	828
87	16
87	233
87	350
87	558
87	630
88	29
88	132
88	655
88	809
88	832
89	399
89	830
89	839
89	921
89	956
90	458
90	810
90	909
90	962
90	983
91	61
91	191
91	606
91	728
91	979
92	350
92	486
92	530
92	805
92	828
93	7
93	363
93	848
93	900
93	914
94	66
94	666
94	804
94	858
94	879
95	200
95	324
95	360
95	620
95	804
96	345
96	737
96	948
96	964
96	996
97	245
97	439
97	545
97	871
97	917
98	32
98	271
98	431
98	749
98	807
99	174
99	231
99	742
99	866
99	935
100	614
100	762
100	893
100	925
100	979
101	831
101	891
101	906
101	919
101	1000
102	217
102	489
102	845
102	920
102	989
103	150
103	468
103	738
103	803
103	932
104	154
104	538
104	572
104	775
104	996
105	518
105	575
105	627
105	756
105	765
106	226
106	578
106	642
106	776
106	925
107	739
107	837
107	920
107	936
107	961
108	133
108	253
108	368
108	403
108	883
109	474
109	702
109	901
109	933
109	934
110	79
110	420
110	657
110	744
110	775
111	118
111	792
111	851
111	962
111	996
112	606
112	783
112	943
112	964
112	996
113	257
113	534
113	631
113	780
113	876
114	53
114	411
114	541
114	588
114	839
115	219
115	467
115	487
115	539
115	691
116	73
116	615
116	771
116	917
116	978
117	411
117	797
117	892
117	938
117	968
118	111
118	173
118	224
118	302
118	951
119	180
119	245
119	253
119	499
119	815
120	418
120	456
120	500
120	783
120	988
121	358
121	389
121	625
121	645
121	981
122	370
122	502
122	814
122	927
122	965
123	499
123	590
123	850
123	960
123	988
124	205
124	413
124	601
124	688
124	812
125	408
125	478
125	499
125	691
125	886
126	178
126	419
126	591
126	954
126	969
127	329
127	508
127	764
127	769
127	987
128	134
128	179
128	382
128	561
128	670
129	332
129	674
129	694
129	781
129	950
130	30
130	747
130	863
130	958
130	973
131	234
131	470
131	600
131	706
131	972
132	88
132	552
132	859
132	865
132	948
133	108
133	452
133	796
133	896
133	991
134	128
134	382
134	390
134	632
134	775
135	573
135	815
135	847
135	970
135	987
136	174
136	578
136	611
136	622
136	833
137	834
137	912
137	955
137	965
137	968
138	651
138	703
138	859
138	866
138	984
139	47
139	753
139	913
139	924
139	928
140	403
140	673
140	677
140	734
140	802
141	497
141	762
141	821
141	824
141	991
142	621
142	888
142	916
142	939
142	969
143	306
143	350
143	356
143	558
143	916
144	256
144	267
144	628
144	895
144	902
145	581
145	709
145	824
145	886
145	995
146	258
146	601
146	921
146	974
146	976
147	363
147	399
147	806
147	908
147	914
148	457
148	795
148	866
148	965
148	969
149	241
149	436
149	519
149	611
149	997
150	103
150	636
150	675
150	777
150	917
151	535
151	697
151	792
151	851
151	962
152	481
152	562
152	581
152	794
152	890
153	227
153	732
153	908
153	912
153	914
154	104
154	757
154	829
154	968
154	996
155	253
