1	311
1	555
1	983
1	985
2	456
2	572
2	632
2	964
3	290
3	827
3	919
3	957
4	233
4	816
4	943
4	951
5	484
5	711
5	798
5	958
6	103
6	924
6	939
6	983
7	576
7	963
7	998
7	1000
8	354
8	943
8	951
8	957
9	325
9	596
9	803
9	963
10	878
10	879
10	955
10	970
11	859
11	865
11	927
11	984
12	848
12	911
12	976
12	991
13	809
13	833
13	983
13	988
14	95
14	788
14	797
14	816
15	76
15	219
15	778
15	980
16	337
16	858
16	955
16	986
17	769
17	775
17	793
17	888
18	765
18	793
18	888
18	973
19	656
19	832
19	877
19	917
20	676
20	893
20	979
20	984
21	627
21	709
21	931
21	989
22	249
22	785
22	982
22	999
23	92
23	597
23	835
23	941
24	747
24	839
24	898
24	953
25	711
25	759
25	829
25	958
26	756
26	852
26	936
26	989
27	61
27	688
27	850
27	967
28	603
28	753
28	820
28	956
29	454
29	865
29	959
29	969
30	431
30	587
30	935
30	952
31	342
31	874
31	936
31	952
31	962
32	473
32	600
32	947
32	958
33	760
33	789
33	862
33	900
34	272
34	713
34	993
34	996
35	739
35	954
35	964
35	999
36	564
36	581
36	590
36	899
37	279
37	780
37	834
37	978
38	636
38	841
38	857
38	866
39	839
39	898
39	902
39	953
40	620
40	717
40	995
40	999
41	525
41	876
41	975
41	982
42	311
42	756
42	852
42	936
43	706
43	926
43	934
43	944
44	101
44	237
44	916
44	952
45	415
45	734
45	805
45	960
46	688
46	850
46	903
46	942
47	358
47	386
47	697
47	918
48	801
48	902
48	942
48	996
49	971
49	976
49	991
49	1000
50	256
50	789
50	882
50	935
51	372
51	426
51	632
51	882
52	591
52	847
52	926
52	969
53	602
53	635
53	916
53	958
54	597
54	816
54	824
54	835
55	506
55	826
55	982
55	998
56	728
56	963
56	998
56	1000
57	837
57	950
57	981
57	998
58	602
58	926
58	944
58	966
59	569
59	622
59	694
59	992
60	464
60	535
60	897
60	963
61	27
61	335
61	619
61	850
62	77
62	843
62	938
62	955
63	948
63	981
63	998
63	1000
64	383
64	389
64	452
64	658
65	893
65	949
65	972
65	989
66	704
66	774
66	976
66	991
67	537
67	939
67	968
67	975
68	181
68	240
68	783
68	970
69	408
69	603
69	820
69	910
70	687
70	768
70	774
70	990
71	599
71	769
71	828
71	907
72	731
72	852
72	919
72	936
73	748
73	786
73	787
73	905
74	941
74	956
74	966
74	999
75	119
75	734
75	897
75	960
76	15
76	216
76	778
76	954
77	62
77	273
77	721
77	975
78	471
78	626
78	931
78	987
79	716
79	878
79	901
79	987
80	892
80	917
80	927
80	949
81	639
81	684
81	924
81	939
82	866
82	869
82	904
82	986
83	105
83	858
83	927
83	995
83	999
84	844
84	941
84	956
84	962
85	238
85	905
85	963
85	982
85	989
86	570
86	659
86	745
86	755
87	506
87	933
87	979
87	993
88	852
88	916
88	936
88	986
89	677
89	805
89	934
89	960
90	926
90	934
90	944
90	991
91	596
91	867
91	870
91	995
92	23
92	457
92	770
92	928
93	102
93	759
93	990
93	1000
94	286
94	535
94	878
94	970
95	14
95	254
95	938
95	946
96	656
96	697
96	831
96	938
97	225
97	684
97	808
97	832
98	157
98	165
98	326
98	785
99	650
99	965
99	977
99	986
100	304
100	860
100	951
100	957
101	44
101	702
101	931
101	987
102	93
102	317
102	700
102	785
103	6
103	763
103	781
103	793
104	544
104	839
104	883
104	953
105	83
105	973
105	974
105	980
106	683
106	743
106	838
106	938
107	586
107	916
107	931
107	952
108	168
108	698
108	775
108	888
109	245
109	296
109	589
109	919
110	247
110	670
110	957
110	988
111	739
111	942
111	949
111	989
112	583
112	688
112	850
112	967
113	789
113	949
113	972
113	989
114	172
114	782
114	924
114	939
115	157
115	914
115	932
115	968
116	397
116	491
116	916
116	952
117	842
117	859
117	947
117	959
118	203
118	508
118	671
118	899
119	75
119	748
119	787
119	905
120	224
120	242
120	639
120	850
121	459
121	603
121	677
121	820
122	774
122	985
122	988
122	997
123	555
123	780
123	924
123	984
124	868
124	910
124	972
124	989
125	833
125	844
125	928
125	992
126	162
126	262
126	510
126	830
127	749
127	804
127	918
127	982
128	593
128	913
128	932
128	968
129	231
129	533
129	740
129	978
130	339
130	808
130	832
130	967
131	817
131	889
131	966
131	995
132	716
132	723
132	883
132	953
133	140
133	398
133	676
133	848
134	331
134	334
134	453
134	608
135	434
135	813
135	993
135	996
136	622
136	660
136	966
136	992
137	706
137	718
137	724
137	817
138	914
138	932
138	955
138	968
139	874
139	919
139	939
139	970
140	133
140	360
140	961
140	987
141	371
141	377
141	750
141	955
142	681
142	833
142	844
142	875
143	231
143	886
143	971
143	978
144	773
144	849
144	951
144	957
145	909
145	915
145	933
145	993
146	243
146	575
146	955
146	970
147	913
147	931
147	961
147	987
148	894
148	921
148	955
148	970
149	902
149	914
149	932
149	968
150	413
150	510
150	719
150	731
151	299
151	924
151	925
151	939
152	602
152	811
152	900
152	939
153	609
153	687
153	737
153	823
154	168
154	714
154	801
154	821
155	701
155	983
155	985
155	997
156	930
156	976
156	989
156	991
157	98
157	115
157	700
157	785
158	965
158	973
158	974
158	980
159	334
159	841
159	901
159	906
160	792
160	985
160	988
160	997
161	626
161	865
161	875
161	959
162	126
162	651
162	658
162	708
163	534
163	744
163	808
163	872
164	973
164	974
164	977
164	980
165	98
165	547
165	700
165	785
166	184
166	185
166	781
166	952
167	858
167	955
167	969
167	980
167	989
168	108
168	154
168	714
168	821
169	359
169	566
169	699
169	944
170	581
170	943
170	951
170	957
171	486
171	859
171	875
171	959
172	114
172	473
172	948
172	999
173	289
173	797
173	850
173	890
173	980
174	534
174	882
174	971
174	976
175	473
175	740
175	793
175	888
176	825
176	864
176	946
176	952
177	225
177	705
177	936
177	971
178	181
178	453
178	883
178	970
179	180
179	710
179	883
179	898
180	179
180	601
180	958
180	992
181	68
181	178
181	263
181	633
182	662
182	746
182	969
182	984
183	435
183	902
183	903
183	942
184	166
184	805
184	951
184	960
185	166
185	657
185	873
185	989
186	521
186	737
186	812
186	823
187	651
187	745
187	965
187	975
187	989
188	790
188	878
188	955
188	970
189	595
189	913
189	932
189	968
190	824
190	869
190	881
190	904
191	209
191	805
191	855
191	951
192	605
192	726
192	905
192	988
193	920
193	940
193	959
193	991
194	502
194	779
194	900
194	982
195	306
195	418
195	769
195	907
196	443
196	739
196	930
196	976
197	408
197	753
197	820
197	996
198	579
198	591
198	612
198	959
199	505
199	924
199	954
199	972
199	987
200	677
200	710
200	856
200	960
201	669
201	963
201	998
201	1000
202	807
202	901
202	965
202	977
203	118
203	690
203	881
203	999
204	876
204	922
204	954
204	982
205	383
205	761
205	906
205	991
206	567
206	833
206	844
206	992
207	389
207	651
207	831
207	895
208	369
208	782
208	924
208	973
209	191
209	376
209	753
209	820
210	534
210	808
210	877
210	931
211	412
211	773
211	899
211	937
211	941
212	482
212	958
212	969
212	993
213	215
213	522
213	700
213	785
214	414
214	859
214	875
214	959
215	213
215	269
215	468
215	785
216	76
216	512
216	865
216	868
217	851
217	933
217	944
217	993
218	710
218	973
218	974
218	980
219	15
219	513
219	645
219	967
220	714
220	966
220	977
220	995
221	745
221	797
221	949
221	980
221	997
