1	78
1	869
1	906
1	971
2	367
2	664
2	764
2	869
3	328
3	947
3	954
3	986
4	862
4	881
4	985
4	990
5	108
5	687
5	913
5	941
6	48
6	561
6	860
6	890
7	566
7	905
7	957
7	958
8	148
8	151
8	438
8	711
9	570
9	771
9	938
9	980
10	391
10	435
10	840
10	896
11	423
11	754
11	824
11	978
12	468
12	850
12	909
12	938
13	34
13	381
13	385
13	787
14	767
14	883
14	889
14	964
15	546
15	723
15	807
15	932
16	105
16	240
16	716
16	718
17	538
17	934
17	942
17	960
18	549
18	767
18	783
18	967
19	234
19	390
19	403
19	958
20	266
20	921
20	954
20	961
21	473
21	568
21	989
21	999
22	421
22	542
22	898
22	996
23	287
23	525
23	922
23	963
24	508
24	760
24	840
24	932
25	310
25	663
25	836
25	912
26	682
26	840
26	932
26	946
27	585
27	875
27	976
27	989
28	177
28	421
28	658
28	914
29	227
29	912
29	947
29	963
30	563
30	641
30	894
30	950
31	977
31	983
31	988
31	992
32	879
32	892
32	898
32	989
33	655
33	783
33	840
33	1000
34	13
34	359
34	840
34	996
35	596
35	884
35	950
35	962
36	625
36	867
36	909
36	961
37	834
37	917
37	947
37	986
38	180
38	305
38	711
38	973
39	141
39	941
39	987
39	990
40	151
40	466
40	530
40	919
41	107
41	235
41	779
41	860
42	729
42	828
42	870
42	956
43	687
43	905
43	968
43	979
44	110
44	297
44	372
44	865
45	220
45	499
45	659
45	763
46	550
46	701
46	931
46	995
47	49
47	542
47	546
47	574
48	6
48	922
48	954
48	958
49	47
49	283
49	415
49	682
50	702
50	837
50	877
50	926
51	275
51	812
51	968
51	979
52	187
52	661
52	946
52	973
53	917
53	947
53	985
53	986
54	242
54	485
54	807
54	813
55	428
55	957
55	965
55	968
56	944
56	949
56	980
56	990
57	450
57	916
57	942
57	960
58	65
58	409
58	803
58	928
59	381
59	434
59	786
59	878
60	516
60	758
60	972
60	998
61	618
61	716
61	718
61	920
62	465
62	612
62	674
62	919
63	577
63	909
63	938
63	956
64	210
64	510
64	914
64	996
65	58
65	273
65	288
65	411
66	813
66	954
66	985
66	997
67	115
67	643
67	821
67	827
68	647
68	758
68	970
68	998
69	449
69	738
69	962
69	989
70	809
70	911
70	922
70	955
71	509
71	886
71	938
71	989
72	392
72	632
72	745
72	861
73	505
73	832
73	909
73	938
74	566
74	816
74	861
74	979
75	706
75	790
75	955
75	999
76	626
76	836
76	883
76	912
77	903
77	969
77	985
77	991
78	1
78	739
78	835
78	888
79	928
79	943
79	948
79	967
