1	482
1	948
1	966
1	980
2	721
2	733
2	819
2	899
3	658
3	679
3	826
3	952
4	823
4	824
4	874
4	927
5	99
5	813
5	854
5	910
6	477
6	576
6	738
6	917
7	861
7	963
7	968
7	993
8	665
8	998
8	1000
9	841
9	906
9	960
9	993
10	901
10	958
10	961
10	965
11	16
11	779
11	834
11	990
12	931
12	938
12	969
12	982
13	353
13	929
13	932
13	958
14	765
14	955
14	960
14	987
15	892
15	983
15	989
15	994
16	11
16	906
16	963
16	993
17	705
17	750
17	874
17	972
18	608
18	948
18	980
18	996
19	165
19	247
19	763
19	915
20	766
20	844
20	889
20	931
21	885
21	918
21	979
21	999
22	637
22	904
22	917
22	927
23	248
23	694
23	707
23	713
24	605
24	621
24	762
24	804
25	709
25	827
25	957
25	978
26	510
26	739
26	910
26	958
27	351
27	453
27	495
27	585
28	711
28	751
28	850
28	928
29	884
29	887
29	900
29	902
30	961
30	975
30	976
30	984
31	285
31	320
31	570
31	706
32	875
32	891
32	998
32	1000
33	522
33	782
33	788
33	986
34	228
34	267
34	939
34	950
35	164
35	583
35	723
35	752
36	556
36	639
36	966
36	980
37	851
37	898
37	925
37	990
38	440
38	854
38	958
38	965
39	251
39	676
39	883
39	970
40	918
40	941
40	968
40	993
41	909
41	983
41	990
41	994
42	137
42	918
42	959
42	998
43	772
43	929
43	937
43	996
44	71
44	877
44	963
44	993
45	63
45	94
45	841
45	960
46	793
46	963
46	968
46	993
47	620
47	760
47	978
47	997
48	279
48	465
48	959
48	974
49	561
49	619
49	762
49	804
50	550
50	890
50	904
50	927
51	692
51	857
51	929
51	934
52	486
52	667
52	839
52	958
53	797
53	875
53	914
53	958
54	254
54	475
54	875
54	885
55	274
55	330
55	365
55	634
56	938
56	966
56	967
56	999
57	654
57	738
57	908
57	917
58	712
58	973
58	982
58	992
59	853
59	975
59	976
59	984
60	811
60	831
60	936
60	957
61	614
61	701
61	958
61	981
62	406
62	690
62	694
62	793
63	45
63	488
63	491
63	545
64	313
64	726
64	985
64	996
65	982
65	992
65	995
65	997
66	432
66	805
66	896
66	900
67	629
67	759
67	923
67	953
68	108
68	455
68	776
68	896
69	988
69	991
69	998
69	1000
70	717
70	973
70	982
70	992
71	44
71	788
71	945
71	986
72	370
72	500
72	644
72	971
73	781
73	842
73	869
73	927
74	776
74	781
74	869
74	916
75	738
75	856
75	887
75	917
76	414
76	681
76	778
76	966
77	738
77	937
77	985
77	996
78	491
78	634
78	694
78	907
79	499
79	880
79	892
79	909
80	726
80	883
80	923
80	953
81	872
81	929
81	934
81	967
82	232
82	406
82	552
82	971
83	764
83	850
83	883
83	970
84	826
84	979
84	980
84	999
85	569
85	777
85	826
85	949
86	535
86	554
86	959
86	974
87	621
87	831
87	985
87	996
88	408
88	711
88	751
88	850
89	200
89	815
89	830
89	950
90	595
90	745
90	786
90	867
91	453
91	983
91	989
91	994
92	887
92	900
92	902
92	974
93	732
93	824
93	862
93	900
94	45
94	702
94	960
94	987
95	267
95	659
95	785
95	944
96	480
96	725
96	814
96	833
97	233
97	664
97	770
97	946
98	131
98	862
98	874
98	953
99	5
99	480
99	585
99	959
100	213
100	987
100	989
100	994
101	215
101	959
101	974
101	1000
102	555
102	786
102	867
102	981
103	893
103	902
103	998
103	1000
104	166
104	641
104	756
104	770
105	256
105	305
105	923
105	953
106	779
106	925
106	957
106	990
107	383
107	471
107	573
107	867
108	68
108	696
108	859
108	896
109	598
109	701
109	722
109	832
110	767
110	988
110	998
110	1000
111	753
111	932
111	962
111	965
112	544
112	849
112	989
112	994
113	193
113	402
113	430
113	495
114	870
114	969
114	992
114	995
115	597
115	958
115	961
115	965
116	888
116	989
116	992
116	995
117	508
117	562
117	654
117	917
118	338
118	387
118	663
118	720
119	357
119	417
119	659
119	714
120	756
120	888
120	962
120	964
121	384
121	785
121	950
121	952
122	556
122	973
122	992
122	995
123	141
123	745
123	964
123	970
124	565
124	578
124	594
124	615
125	133
125	395
125	714
125	910
126	603
126	930
126	960
126	991
127	938
127	975
127	976
127	984
128	679
128	682
128	832
128	981
129	292
129	450
129	898
129	997
130	456
130	941
130	962
130	964
131	98
131	510
131	605
131	928
132	580
132	901
132	904
132	949
133	125
133	448
133	659
133	714
134	470
134	714
134	930
134	996
135	192
135	194
135	634
135	820
136	294
136	884
136	900
136	902
137	42
137	446
137	871
