1	307
1	506
1	518
1	638
1	992
2	397
2	478
2	777
2	790
2	807
3	330
3	564
3	768
3	780
3	925
4	519
4	809
4	909
4	959
4	965
5	405
5	460
5	563
5	610
5	776
6	686
6	976
6	989
6	991
6	995
7	760
7	845
7	878
7	900
7	980
8	497
8	520
8	564
8	602
8	829
9	558
9	762
9	916
9	972
9	985
10	160
10	700
10	791
10	905
10	972
11	776
11	788
11	805
11	927
11	943
12	381
12	768
12	780
12	903
12	973
13	709
13	747
13	870
13	891
13	979
14	373
14	626
14	928
14	987
14	993
15	77
15	91
15	376
15	452
15	802
16	285
16	571
16	611
16	634
16	977
17	255
17	630
17	901
17	938
17	988
18	128
18	192
18	395
18	669
18	886
19	503
19	551
19	874
19	914
19	934
20	102
20	726
20	737
20	871
20	915
21	106
21	443
21	502
21	566
21	757
22	45
22	519
22	754
22	809
22	969
23	319
23	495
23	643
23	729
23	828
24	710
24	848
24	905
24	941
24	981
25	792
25	808
25	850
25	864
25	873
26	419
26	778
26	859
26	972
26	985
27	359
27	548
27	560
27	832
27	872
28	144
28	185
28	352
28	767
28	858
29	214
29	410
29	674
29	694
29	1000
30	682
30	826
30	860
30	869
30	885
31	263
31	271
31	564
31	957
31	999
32	320
32	695
32	701
32	903
32	994
33	87
33	463
33	563
33	676
33	872
34	588
34	679
34	781
34	821
34	853
35	553
35	716
35	778
35	797
35	938
36	217
36	349
36	430
36	697
36	807
37	93
37	637
37	809
37	909
37	961
38	39
38	348
38	576
38	654
38	872
39	38
39	456
39	614
39	670
39	949
40	279
40	311
40	603
40	797
40	938
41	557
41	768
41	780
41	884
41	928
42	794
42	806
42	840
42	941
42	963
43	281
43	386
43	571
43	802
43	963
44	623
44	625
44	767
44	907
44	939
45	22
45	110
45	252
45	442
45	920
46	476
46	639
46	828
46	913
46	931
47	677
47	704
47	838
47	960
47	978
48	163
48	239
48	879
48	886
48	905
49	741
49	742
49	779
49	916
49	984
50	714
50	880
50	907
50	939
50	967
51	262
51	837
51	875
51	890
51	917
52	272
52	277
52	826
52	987
52	993
53	560
53	899
53	926
53	994
53	1000
54	796
54	894
54	910
54	937
54	948
55	277
55	716
